x,y,result
7508,27960,23748
26409,27304,26279
47052,26063,51724
24051,61655,12946
7229,6232,28569
30922,16731,50816
16293,30520,23534
28238,44030,30356
33821,46184,44672
31948,6228,50124
20136,46323,26578
3597,41463,64841
63510,2744,28568
26607,48683,44525
55882,60854,39561
13399,63391,35734
23276,39808,22680
25157,4790,63413
334,49209,203
907,7563,13163
55442,31830,21904
24295,6197,27979
62350,52533,17029
50228,30634,2565
33179,16639,3612
36862,53316,60710
62962,40460,42914
29241,60934,57409
43205,55848,22883
44079,33549,19941
51165,57478,53215
31403,8903,38438
31749,56561,60435
13693,32084,35923
40232,14601,50080
39647,30136,33459
46431,63943,57414
36334,43244,62050
50939,21024,1106
8341,18581,52898
37663,45203,56433
6359,35088,9597
20126,35601,57698
30484,63331,62485
25912,9025,53436
31343,11539,27520
966,62746,12926
20442,32716,56673
53769,34136,2068
64800,28464,8786
48738,38910,31038
58600,29632,11874
37315,29397,13696
7339,22717,24774
50422,15680,41787
41298,22548,55237
60884,47658,13225
57636,15472,30857
17721,22582,14882
13265,43633,26324
31608,44608,12985
55172,32575,38617
41817,10077,53491
65291,30049,59675
44213,64553,39248
58513,27413,39798
37925,51576,52125
57046,9703,62894
15435,64385,11966
32421,320,32721
14527,8181,62081
22868,9873,25369
55839,14967,57615
25345,8022,15203
37549,38611,28619
51656,3620,26254
17682,41290,47801
36196,59499,27598
51368,35949,25264
24010,30043,41796
34965,16986,22748
57457,7353,33445
3024,48965,19600
17057,18460,62730
47812,49478,42921
18780,62339,63610
57659,41649,3990
6674,47961,38525
56616,32020,33933
55984,28628,42902
5093,42102,12789
32249,22775,53905
17855,2907,28586
16737,3685,38668
38857,40748,17225
33728,8285,50966
57734,25648,58095
15638,60758,8169
9076,32696,14344
13681,56888,26343
16636,32461,40094
53690,8758,12801
8572,60365,60708
56719,65189,40209
26847,47166,16887
28279,31941,47980
23730,60528,44408
54717,41585,37704
63435,5916,49246
45271,36755,32603
46665,13462,1187
45040,38861,7011
39110,60679,43674
34082,48186,35228
27837,47763,20393
39537,44473,44535
14687,27689,41967
53232,23260,48681
22517,44414,61133
22911,49364,25545
26042,51190,7620
15768,49773,9711
46181,4947,62075
25821,44079,49703
10864,5554,21345
15296,57529,30646
19016,60337,42536
30852,58127,15087
55478,64935,1554
40776,17777,55965
47160,14775,61831
62251,61848,60243
42465,49945,19618
19570,64982,65189
28822,42481,607
48809,54864,40208
28134,64577,9412
39099,8777,47426
3987,64920,52625
52856,14851,55627
4936,2615,45316
6842,23953,26849
62952,37695,38182
16542,52892,62223
37093,57318,23132
5132,18715,4556
6556,1845,41762
15026,49021,60303
51791,34596,25816
48466,15075,47061
11540,31737,7200
4401,39674,10086
30777,43501,42132
48452,34764,15238
42883,35771,29966
49616,47820,39867
38386,56459,27364
6236,35801,58901
28617,22778,5928
23155,172,48357
14559,28287,18897
18888,21115,49699
30133,33914,12127
4598,16386,28254
2972,53065,54422
31461,14513,49979
19264,35863,44478
54188,50042,20456
13826,37102,24734
19268,56710,59064
7335,3347,51471
38993,45722,36196
59806,45229,54312
15985,22885,49197
2469,39141,5803
23057,17028,8234
1891,41946,28942
38144,32024,24253
10322,42742,10365
48411,13295,51749
30269,14334,55679
27808,49534,22280
50197,16458,7023
34038,64024,5788
53561,53307,26445
55196,60897,182
56655,28651,52593
41081,50923,48663
8342,57067,910
8271,10812,32667
30670,31329,43509
27841,32562,56854
7737,447,35569
64587,18059,44747
43190,47460,17825
31355,7922,56011
61794,59164,57026
57457,46454,28691
10085,25958,64255
44940,63646,41936
13728,34599,44864
59005,4845,61778
63250,34549,11214
55768,6055,31636
26078,64040,56436
16868,56749,48123
29831,44709,27093
23774,37568,45960
45157,22823,37134
55628,22810,29596
4745,21446,948
30733,1002,59270
15072,22652,41678
47456,25157,29894
48611,26859,13035
23266,62339,42781
61458,16733,36785
1646,59171,59699
51282,57415,52236
65227,11823,5516
55917,16557,35031
3035,20210,51721
61267,26809,5786
57779,40887,17061
49632,47870,24424
63697,54377,56854
3778,28893,11476
55380,18851,46024
51545,37298,22533
44008,34619,61506
64158,1736,44308
31420,60078,55107
18470,33066,34938
53712,4215,16134
24944,53401,41409
16039,15323,42907
4421,19074,59924
35534,150,22474
45883,27776,47424
41037,29978,44238
10108,39197,46754
18817,13887,48429
2552,8659,54782
32738,54098,59851
45958,11209,10575
23179,44579,24128
12945,54599,61264
39120,31416,21279
22128,27294,6414
35631,47073,41182
15157,51670,19306
62396,19579,60968
5206,32393,4153
19729,51090,9959
60169,60767,53807
15530,4740,2996
34426,34348,42541
18627,36979,23623
43008,51366,17215
25539,23429,33197
62575,48718,62506
2470,9983,2787
37780,41590,13540
41399,59909,17012
3346,11492,36484
41444,18504,23488
63163,38303,54795
38083,2832,21706
5159,57813,63216
53922,65329,35311
53042,3915,42460
4531,21931,11202
38263,23159,64804
58910,15734,41686
8987,18911,55417
39163,6025,18802
2092,41633,54977
16008,39873,13305
17686,57407,3622
34244,21033,20506
3362,10151,9933
39538,987,42362
48455,12084,46964
3819,53614,45671
4359,57742,2132
53405,57402,19222
61657,57937,59427
13795,34382,45664
15558,7167,47184
50117,24546,27003
26078,23742,42205
30571,28171,25732
65376,46580,21391
2506,17524,23891
38449,36751,39264
38557,41811,47851
46903,12558,52836
42798,29820,36352
24642,46618,50350
17897,29002,62387
38822,5764,45516
20866,34941,27865
63702,34661,25603
3786,13722,35822
41828,53903,40654
38269,2369,37167
12108,3303,11314
30541,11946,64651
49883,33048,18141
29471,22795,23651
4261,2491,182
64607,51165,39093
15049,41868,24577
15448,39691,46121
22948,33345,36861
3155,61771,60447
39110,24022,58664
31174,37274,10400
58683,34961,8972
50997,34974,37242
23327,23729,61309
37344,35436,51483
27032,2347,8342
47382,11378,58885
35396,11316,15716
34174,39658,55091
13807,33243,43602
25285,28857,26838
9573,40733,61310
3010,32521,1307
8541,6166,1559
28754,47651,63396
30188,59929,25278
19388,23334,59567
29353,4847,26030
58308,52681,60814
28576,30115,54431
22579,55609,45999
32463,4424,23843
1450,2321,1060
15740,35624,17589
41979,29548,53730
3329,1726,411
58405,12903,48456
42460,61416,38742
45425,51001,62168
2045,8642,1421
33115,32234,60084
3034,52503,23830
55568,32387,61269
57351,48339,316
19531,20390,50097
12917,42110,61014
10461,45380,18819
46535,11912,2781
47701,62276,27346
47536,24142,35449
26287,50866,34003
25869,19154,27059
63770,2791,35233
15033,43657,14203
53793,17078,21424
52299,21370,62697
49313,55333,25092
8335,39343,8832
22183,149,58580
22145,41714,52032
20539,35062,17941
18287,31000,12105
14904,64823,19235
42913,62606,31501
61561,24912,34626
21211,22310,36355
10240,47080,42380
41465,8473,10398
49872,56498,46850
52130,38128,3320
8039,38891,11742
59498,57352,64397
28687,2296,38185
31158,50870,51709
2445,53304,23867
27047,22985,54058
22828,45334,60278
53985,37733,13049
44619,31361,7683
34802,40643,19234
56273,56013,18302
62954,976,50934
37556,38881,7143
9449,21891,45610
29842,61579,9896
60019,37882,12363
34933,53980,47429
29697,63620,9572
56277,60856,4674
48953,58723,24230
48622,10462,56493
16170,5913,64644
55797,4618,58437
43647,34879,37586
35979,12911,58156
9984,26714,17817
3386,7400,41094
27690,40942,64447
46281,37139,33640
62833,10586,31226
33181,57314,13979
48468,2576,38538
45757,12628,54871
659,36496,27457
7946,49613,55677
29681,56568,965
60075,45851,41903
62482,50335,30729
50469,40591,58826
19676,20911,46531
53502,29660,63789
47625,56888,47802
37061,9778,55520
32293,17805,43579
46918,29589,1869
28391,14561,11817
21366,11322,61101
17138,1585,41447
23950,17798,56750
38081,31896,62955
1873,2225,6527
22927,61949,61494
48077,19871,18016
46746,33008,50296
60462,885,39263
53920,48426,1734
30546,36007,41964
39777,2069,61846
45785,6532,53479
19875,27166,25480
36121,48267,64008
41727,57487,33505
59589,58866,4312
59073,18002,7566
11126,31616,17352
49899,13000,46161
33842,7288,42679
9412,16381,63662
27160,56159,49937
49390,22085,20902
57044,37772,23296
4973,22052,28343
8241,44751,573
24122,54027,44212
51284,43997,30411
15655,21868,43682
26726,57383,49018
13818,20778,1408
50712,7353,4014
38781,61839,14864
38970,23142,37421
9301,7274,9112
30431,18714,48499
23655,57591,6966
9335,7508,62304
14138,841,3098
45280,19112,29921
22894,53522,6223
63863,47017,47850
42011,49610,31752
25476,57667,53896
5940,52203,12020
49513,19759,10605
7444,34687,29365
27113,46225,6239
30989,545,25643
3829,40290,57987
7820,34260,50490
59004,31476,33340
26314,2802,8435
38984,40452,35178
3643,18726,6862
59565,26538,8514
6710,57891,3889
8017,48722,59685
41963,33494,28137
40852,47904,28283
20160,24828,39508
2125,27604,49471
59516,29239,508
8292,24967,62809
29784,12121,56690
65258,37605,35718
46382,58725,36321
3544,7158,19701
61527,42528,53074
47611,65171,12150
61255,41638,55526
26171,2428,28223
33991,34189,45964
51151,10417,42675
2145,26466,44667
58321,22306,56288
51294,60447,49361
49910,45273,51601
24148,58202,30634
4702,53933,22049
4786,4422,43813
26001,51168,59
63148,29545,63373
58327,59137,14058
6535,40400,6112
58770,2253,29548
16501,19404,63564
4681,50492,46451
53593,55832,52931
60910,55739,22396
16761,53693,17769
12507,2517,2393
48603,62418,63513
47790,7214,16788
55082,52493,22340
61148,59869,49324
56915,21611,18691
45499,54526,29034
51156,38289,53073
48125,57692,56468
13152,41358,21194
59946,29653,64439
60763,64627,46894
14608,48818,26534
54922,9980,31151
39020,6145,33320
63674,51527,34620
8663,46739,13405
48408,56454,6906
53954,37953,53311
43409,49564,40449
32284,34787,5682
5637,12246,62268
23775,56794,4421
50535,6362,52793
48949,63687,47811
47721,43358,58173
27802,42946,33801
42447,42411,11339
26227,31832,2477
52391,65247,44111
37978,50527,18646
51237,46642,51078
31728,34107,61129
37558,20144,39223
6522,15429,56799
4171,38807,38310
50216,9809,7371
51053,8453,53407
1066,36051,53103
14816,50015,7995
34200,62538,22168
27835,62003,14204
39946,4745,33921
38876,635,34024
36578,25730,18666
345,9019,23997
10719,51583,55187
55661,42448,64993
20153,27681,31205
62593,26676,11167
43111,1226,62730
65483,27789,34180
11035,50998,22740
36243,12101,36352
21511,51060,18682
62117,55712,64209
48060,24415,53540
52178,22469,47888
29161,25517,49441
23104,201,39390
51247,23450,20835
9221,61967,49297
9495,64882,54042
38877,29648,1251
27026,35932,39830
56324,4599,63759
37159,56269,15231
32388,48195,39106
41730,3094,58641
60297,63242,9789
54154,56876,34707
53417,36677,53846
15754,40058,36052
59146,44916,7518
37,16713,64798
45118,51285,33048
40164,54339,25938
47714,49659,478
53683,21054,21881
13770,15171,15569
56987,4557,64308
19770,28608,14901
60827,52159,33998
11265,37019,1636
55254,6025,7779
34724,43871,27821
62902,22604,23489
15010,13118,43113
62662,8619,35105
58034,62699,835
25332,37614,731
48447,65496,55249
26415,30623,55869
49618,14561,31054
51677,63388,64914
29733,43126,20713
2407,49504,60920
6197,63234,8563
36125,17463,18988
34716,25842,65369
23488,3903,42970
4175,20852,21947
26507,19185,10184
33971,23631,63966
27805,26467,12116
20793,53137,56617
64082,3703,17238
53096,24960,5337
34327,37177,31529
39522,20466,41839
35028,3717,51838
63593,37436,3195
53221,4253,62942
35133,23809,32225
21716,4311,39456
49651,45205,14459
8215,53826,10278
519,34722,2465
7474,34491,27950
58354,35279,15063
60959,13610,9326
22879,59503,53375
17313,10438,45484
18926,51641,31281
47615,58448,38088
6569,17105,1058
62165,4625,5826
54542,49849,30401
8879,24137,46403
8120,30596,64447
28449,57771,26369
10263,36664,34176
46060,10783,7017
5849,53534,8153
45274,64204,15596
23275,40695,39441
12277,46155,24514
34661,29591,56123
56593,53588,3347
15694,38671,38554
46498,22264,17048
55776,43126,18106
26890,44781,22065
27437,35769,60268
3380,35558,63647
827,31829,41750
27791,11091,20939
2956,8314,43444
21875,8806,53713
61848,1611,32716
7472,19586,34727
42307,19750,41469
203,11431,47710
49341,56797,18941
65019,65035,36930
29930,45979,20450
21761,20169,4315
23568,48652,30954
64950,51005,55560
18883,2793,57807
21025,19711,38687
34622,48817,36111
30803,37579,57248
57132,52678,27662
46385,53442,22872
54289,53858,41663
7491,31059,6802
8070,7695,61394
42490,57412,8092
64492,41971,5270
56909,28885,64693
22413,13133,15811
49054,45981,33303
61785,48467,1258
31449,15131,717
51260,52475,58505
34843,20345,61638
35755,108,36286
57924,27349,22198
52786,38772,50430
15254,41538,63629
27092,22746,7853
7059,35163,7681
30441,49550,22410
27037,29396,28056
25983,18409,39075
58282,48397,20436
31543,41798,42545
28841,27791,51158
24727,60290,22755
42923,10450,42720
47228,12228,41396
30795,17445,28355
12336,23181,35834
44795,65123,65109
61953,60050,21621
41123,23508,13876
17258,48183,60951
58672,47700,61318
32195,20172,32126
11559,58179,41436
38582,4303,9287
41038,4587,39948
46102,4341,35166
32379,5292,7244
64632,9764,22777
15742,46322,10766
21993,46537,33246
63768,34330,47216
4181,43026,54247
33915,597,12343
37538,9501,4964
24106,54797,16507
57684,17241,20428
36959,24341,61396
37413,48519,28112
16983,10457,60034
52822,58021,580
15045,33387,39265
62363,47425,51078
38679,61458,8093
57189,54422,31373
42243,13645,2163
35422,40473,47883
47975,39603,54932
17962,16352,12410
40201,55500,24751
25854,64307,20370
44759,18000,41762
16010,16181,64820
42342,53424,9950
64700,59325,2301
63882,51985,19652
51809,13389,55385
19835,48634,51501
60815,58514,9763
44554,52466,24660
47399,21260,48575
573,17283,6727
61733,48549,43207
56887,14157,55995
64902,31550,1113
4120,25218,46243
30320,48880,61523
43218,46331,41994
65061,20022,4542
34217,64224,51122
13810,32562,46736
50672,81,1858
45952,4969,12988
48715,41229,20333
63484,27732,34864
28158,45345,20199
48992,28732,39767
62629,45188,28248
11743,53978,19124
59346,11107,34511
19991,63467,39238
36325,50312,21653
46809,14006,14292
31106,46333,32628
34028,65323,21255
45020,47839,54460
32347,30154,45248
47920,12762,20674
35123,31098,39520
53991,33069,28208
58831,16611,38917
12877,42286,48730
45343,9968,41098
21936,57086,17961
63947,15745,9807
2656,18401,52715
13675,38981,46767
3176,60484,29603
52987,34282,8519
41280,21478,62300
34068,20762,62401
3779,878,32130
50917,51700,42817
13640,20502,48981
17260,2093,32753
53572,10554,47968
18704,912,28604
52840,64048,28584
10881,9239,23137
55597,9290,8496
24984,58253,14074
27692,38660,33865
31697,30868,11149
33606,19147,55213
65150,9349,64171
40625,33681,4339
30112,44405,13108
34559,15491,63637
30568,48199,4270
35994,47828,2944
50292,24029,30105
58383,3459,24378
24941,45685,15010
1969,35822,3880
54924,57566,64793
45113,14371,27773
50281,7268,36498
53031,16441,55109
38136,21100,14619
35588,37749,12867
30449,10676,761
5892,60562,19951
55082,40451,65374
10515,20112,64915
23113,46510,26803
2403,7867,12102
5001,60786,37747
11326,29942,41305
40933,13295,26032
227,30320,20926
5324,45341,9131
44691,55605,60759
52609,32185,55685
6509,25207,41864
53285,42097,12564
62957,18197,39105
52773,3312,62527
13222,42317,25002
43764,23737,63341
62430,1339,55116
4709,64833,13848
9206,9711,11144
60081,20533,4069
39653,35477,43830
33828,39881,38442
259,39152,23584
19684,44951,12333
29220,6755,4043
11599,35729,55913
31963,64885,62968
12289,29383,6057
17545,65063,36670
32695,30767,18609
41842,10922,18104
54504,38734,45745
12261,59214,49461
38030,21468,5109
3387,32574,3790
42001,43041,63601
2513,10292,4297
17384,2773,48996
49445,37069,14914
47725,13128,27774
43824,59324,59056
48858,10250,13964
58672,61147,37169
39633,10679,43495
60672,6791,44633
41446,36977,13027
17713,30413,696
10174,29975,41972
24089,48205,10493
51443,27477,37261
15241,27907,8558
4980,17755,27506
38200,22365,37607
20528,22108,58237
59434,2716,15849
35237,37721,6245
62041,18557,13791
47972,55175,59814
14167,22067,28842
316,9302,15139
28859,41762,59874
46280,46573,10512
6637,56454,23519
11010,30727,20622
39122,62454,26416
58204,54363,27424
24824,63185,1895
6580,63024,39563
20013,27109,28425
19595,13910,48656
29826,54832,34904
51631,26329,9565
7852,34066,21937
15966,22019,54046
56134,16283,3526
31322,19455,35677
58046,12064,63228
490,64684,48186
2981,11501,8393
29873,42103,54181
8417,22540,7252
30928,33241,45397
20188,37509,47497
30728,40201,23819
64619,50323,59085
54111,28907,4206
39617,40205,62844
55237,47469,23514
8734,5666,58011
3951,64868,29810
21949,35273,42702
18785,14457,25046
47338,19276,40303
13603,50319,58986
30777,43477,20905
26885,39194,20984
480,57814,38514
6898,20668,1750
29785,37626,15513
60870,28867,56427
22411,49444,53164
57774,62029,35420
24112,47474,64333
43960,32846,60607
53140,47912,37796
32176,9551,9380
17648,50962,47185
24009,64986,55539
4700,37612,44478
49768,35478,39085
15552,11115,769
9135,16032,4091
3391,16033,13573
36701,33177,31978
53660,32033,12899
62044,10533,28803
15940,54281,20437
7024,40052,65438
36217,50985,29948
7360,23819,31196
33360,39536,63397
33371,51008,63910
24960,57380,55949
50456,29661,22284
29454,34686,27789
65140,45007,23418
45801,8737,13639
61039,49193,63766
24771,32203,23722
16832,12893,41953
64236,13338,64446
23427,14638,16283
2081,30451,14360
54691,38298,22087
15899,62051,25386
62118,49259,13274
36049,29951,24418
34730,61010,49993
21793,19648,50039
25134,51248,53018
54335,24736,5701
30717,34599,6420
33474,26219,4623
18254,58246,46039
58422,35086,36773
5601,57121,25134
48425,29028,5780
6222,50506,3947
59480,60913,53267
23267,9842,2773
57426,19848,32354
59102,27938,52537
49799,28294,41608
23411,6055,16622
47942,48545,19872
57303,36740,45806
7744,22483,44566
5801,41219,4554
48703,24056,45339
33927,41587,54529
59142,39529,24600
33171,42030,50089
3020,39394,61980
26999,62500,14446
34769,50267,41779
6805,26658,31659
4577,369,55824
54596,54377,36820
28663,12470,2702
60432,11068,44625
61015,52198,215
47808,3221,11304
9143,53610,3379
44440,57846,9767
12128,12830,57020
33896,5733,41011
52359,1530,21613
47763,55379,5327
40924,9224,15160
52342,10155,65338
59492,59147,52539
36814,64069,62158
59516,25872,32823
52908,22642,41755
38342,47802,25092
33710,33820,38049
34463,15981,1717
37042,43606,56743
4053,15945,52127
35915,16181,8998
28775,4273,15018
21915,15597,8567
5804,4141,5253
5438,46728,46145
13366,57780,52264
56883,7320,21138
51390,28160,52178
5851,45369,26461
54032,58760,38779
2473,26837,24327
41025,36184,56674
60658,9950,19293
52165,32163,10635
53557,56219,64223
48108,23934,42484
6863,11346,29756
28208,28778,14394
26943,34012,19349
32919,32382,45215
15202,46285,13549
24624,6548,23783
53605,10477,61016
34708,59457,48646
55846,23203,23494
52679,58320,61460
50041,28167,4941
28967,45162,5394
38117,15595,12390
11787,26136,27176
6276,59895,34464
50071,13139,32318
5704,12741,63895
41917,32647,22167
46754,9299,42292
65029,61956,28365
55584,24116,46640
2967,43652,64504
34593,37676,62886
37571,24902,35390
60879,24713,24192
17685,45383,55574
52880,46653,15988
25007,25460,49168
62248,36794,57795
51597,2986,13981
31152,36130,34843
16125,36856,54267
48872,58043,33472
3966,30088,873
1804,3457,64634
26507,57389,23983
27574,29474,28356
35503,62168,21331
1612,7536,8436
21533,62492,50989
32250,39219,24267
42337,19593,38344
20334,1807,37098
45053,17044,45031
38601,31112,18018
20030,4216,21036
1705,36156,56015
41072,50578,62791
28662,45038,22199
15128,30466,45228
48496,41636,421
22318,10533,44430
5572,57821,65270
7163,7185,56210
65358,28697,11860
4140,32070,53781
2378,46478,7798
51663,22712,49731
48285,31179,60036
39756,21349,48453
62292,59787,63284
25565,63997,24465
30406,1100,22539
49038,59068,8120
46139,64166,5091
23997,29098,15384
40265,46315,40250
39631,45838,42114
38599,46795,13255
53023,38419,23217
9954,57164,33794
4952,12332,33358
38104,56615,22308
35044,20852,57785
22257,9263,39366
42202,19011,45878
3512,2229,34828
17471,33918,26026
3330,971,34875
27449,49470,59303
65138,51446,5435
13030,39865,256
32224,52662,57905
20165,5285,34823
33919,7651,39334
43704,43874,8556
64816,48656,39861
56206,37382,36962
39734,25713,62285
58235,61991,47281
34976,34899,25781
15465,38488,18871
37129,32936,35083
6869,40460,14925
33907,34318,21684
24392,33507,34681
20226,37423,35979
7835,52451,45485
24547,28000,20711
57736,58467,18201
35652,35903,54138
36803,34930,13731
19021,27472,18340
6775,58756,29149
53185,65010,8613
55210,22623,4882
34372,5137,31660
61112,5963,20738
38073,2444,5918
46423,6443,5868
36762,5278,15923
39951,56989,23444
42701,47786,55372
43902,1710,15507
10249,36100,40072
60178,45902,59861
6465,31443,15149
15294,25487,41925
58916,22069,40233
18706,46563,30609
21542,8379,14055
3649,55914,45971
13516,64761,994
61878,51590,28310
1667,42764,60929
58034,38430,26200
48042,32447,60032
29881,25205,54032
14696,8246,57332
26916,24945,39906
44347,21557,60246
5310,50812,20270
53000,20604,25711
10762,46378,22597
42674,29469,26462
27404,64217,51773
37848,31053,21665
54593,51365,4834
30277,50934,21764
37418,31945,44151
28160,29914,24006
4838,10664,28191
62362,34719,50217
35870,11520,7588
42966,62787,13932
36466,21775,13473
18806,41776,32419
7050,6269,2739
62380,17812,55804
52648,39517,12514
47282,14514,43060
38196,19592,16011
45568,27252,12469
5419,10308,33097
12648,42837,36785
42253,40808,5345
7214,47091,54927
51473,4038,47309
16273,21806,52795
15558,59239,52286
19055,52024,27117
15477,37862,14509
28263,22527,9998
44131,25106,15564
40340,31242,47469
64623,22084,1494
45757,37282,34534
41676,25787,48072
64534,47096,21295
36095,11644,2602
24396,12811,62291
52453,31610,36333
59903,38388,9170
35648,10638,6608
60195,51207,47837
4340,13713,24528
37694,19817,24789
51575,419,24011
42344,30169,20828
25526,17147,63591
61412,24612,32009
39231,41631,62042
61894,15370,59535
1881,60890,40276
62467,37976,33740
6997,21325,9825
50788,59450,47675
52936,45153,46054
32301,23047,45520
55792,26959,31640
8716,60132,63896
40672,46411,16063
14412,26709,62668
46831,56757,19432
56879,6819,64382
8366,52753,26587
31431,47598,22730
28846,27788,16770
62968,30727,15952
23140,59897,5424
3166,30138,63901
15685,53955,45146
24051,3083,17517
33570,56353,2788
26131,23825,49694
17774,34848,20466
18420,58446,43422
15721,32832,61929
19618,62553,35255
24051,10959,62701
3834,32418,25374
63713,35266,33631
14478,27021,56716
63054,11909,5935
57749,20657,21856
6269,60916,23088
50796,21955,61466
49333,9309,15998
25039,17366,15850
124,51170,31502
41191,17898,21938
20480,59611,63098
10807,36202,32687
26906,30425,55468
33217,50958,22633
41385,37052,23258
17838,39560,44964
6781,32317,46657
1044,4298,1394
44227,58793,27249
24956,50497,62374
54172,10214,20959
6914,37967,8376
19523,31953,61352
55334,19648,9316
17586,30988,25700
37547,38067,48001
25061,48354,15073
8731,51967,6229
13241,41949,20637
37387,54627,53250
13463,55226,39422
28649,20245,33186
22006,29693,62455
24543,696,64639
22949,49499,29019
51193,11583,40699
59713,58107,3920
49551,13699,47674
24523,39348,46050
33348,42109,32528
4798,5357,60085
14638,29860,38091
53711,23370,35596
16290,1415,29315
65319,53678,39762
56042,13245,4412
43366,19154,61689
33490,65373,24077
48847,58033,17298
531,6259,26723
41995,51724,41075
17843,36170,1473
44294,1857,12681
49870,3279,29049
41205,17680,37652
45389,46004,27067
23038,60027,12677
10326,11211,12601
17859,26616,9577
12627,17641,62993
14756,3132,61407
30886,58123,44870
22286,64376,44407
57958,5596,49317
56872,58489,60478
11855,33329,18320
44676,29698,14644
3962,23432,38621
31556,53833,28919
26712,7223,31242
5975,6563,15270
53227,29013,45470
1052,63554,50681
40225,18912,23686
24632,52853,21863
36553,39388,10534
55985,1902,12602
31973,12733,12292
741,24394,27918
18330,57613,27741
17346,30185,59919
25405,62023,12418
59884,29368,52058
19917,25902,11411
17663,46630,48863
33126,23639,33081
53193,20815,8075
52652,54246,60089
18831,27340,53649
7620,43464,5377
14656,44174,43214
17314,5103,46410
46076,49288,62627
17837,46818,8372
8145,36167,51876
38894,25492,1951
815,64299,23512
21977,60699,2297
28129,41894,30977
21064,45792,34342
22986,54190,23680
3893,10642,46163
9468,56546,50578
64888,28300,54265
18349,6970,48651
6226,33005,7688
51145,23541,60063
38109,31684,19765
7292,55947,64876
12964,15437,15354
26577,51858,26363
40929,27392,24175
50620,62906,32350
22554,13211,48379
39263,43618,26053
59004,62250,46628
32270,62898,40373
7354,41739,61626
53906,6704,62887
4501,6718,61359
13675,10727,55408
39723,64821,6973
34268,12295,6418
30967,41561,9806
2704,43931,59047
56998,29281,59553
30252,32390,48567
56674,15334,14499
29759,13690,36766
28546,3485,19661
57308,22012,11836
197,24041,5400
19372,7552,64702
242,7741,10628
14257,4743,61491
14459,27933,16244
15471,54183,22148
27216,49739,25566
940,58184,6979
25763,3645,64266
36577,17223,45993
32927,1292,5894
49614,24063,41068
16627,13836,17336
37753,45173,15750
17321,29524,65270
1647,17519,42027
53565,21020,37649
25072,53807,1282
28761,39330,12253
58551,43221,55411
1725,8484,6096
31867,28942,51574
58224,32807,31555
21588,18449,52365
36453,58166,55893
35673,3842,17812
59458,19750,35684
27905,10547,11965
33586,121,62203
55721,50907,52466
29645,57368,38674
2889,17672,63211
12851,27961,1127
5942,41613,53554
1753,64494,42946
19296,3479,64041
7441,51163,18010
32421,127,23423
18433,54009,12396
18577,54887,14596
46638,54251,45990
58729,40559,14407
8463,21097,24374
51106,42050,41061
21218,41290,45101
27420,50864,1792
33121,30309,63792
2999,45972,6569
58271,8941,16874
22047,60024,62705
7898,41344,37035
63504,15339,37930
26970,30387,6939
15467,45404,1556
18859,34044,4671
34753,65497,49888
22758,27945,30048
40519,31221,51339
49042,26087,64646
7733,4723,56469
1840,35154,63794
55588,34961,19406
65463,58587,55604
15395,58196,2805
1991,37443,11820
52683,9889,53841
13250,50650,5743
25228,40220,50776
15499,40695,17766
20086,34359,23920
9202,54839,51909
34319,31960,4161
17247,9300,62995
63182,752,62016
35388,5378,62166
5475,37228,36607
40532,61064,50211
6651,40457,59910
54113,22047,24216
33116,56104,59202
59490,20262,47043
455,7202,12274
5374,25684,24433
47423,20874,63646
842,1971,39789
55233,10044,25364
56811,24015,6615
42005,8520,62961
33315,39649,44715
9272,3166,35643
45027,14748,8369
40394,20022,21830
10274,47046,41574
60479,64387,10563
3555,28058,24138
54954,63045,20670
48321,55410,64131
4710,53696,15050
15556,52133,34046
9032,16398,60346
54104,64266,46405
26443,45378,3877
22743,2910,39720
53898,56059,64198
42560,63171,50533
59225,22050,35902
12381,34081,41794
42072,22656,25484
15590,37014,61614
21506,19145,59874
65072,10922,10985
16652,47856,8052
794,21363,18849
36014,16351,51051
7958,45047,1656
32749,62063,41201
43775,59193,39031
41904,981,11407
62104,30264,20641
57040,39126,45521
27898,50728,49566
61176,40280,310
19272,37711,27525
62936,34862,57767
9187,18904,58086
54007,8722,22776
29827,5122,47537
56578,30621,34625
26485,27055,59043
46972,34444,27349
6564,14184,36261
30969,50339,4206
7840,7335,46354
51320,4406,41131
37600,42823,39665
43533,65498,27353
28013,39172,13076
40240,47285,54256
11345,37639,26320
16609,20532,1387
56543,5078,27613
29255,20832,62246
10200,20295,17703
51454,36686,15102
47350,32889,51083
5592,53914,5825
47074,36562,27748
38716,54914,61414
43897,24498,59904
59321,15960,30733
1784,37316,60839
15921,29797,2948
10951,56162,14126
11544,22297,47197
28263,28154,36569
42830,19269,46391
33232,6547,62350
40102,43433,40199
26843,26018,26001
14582,8655,15929
58908,20174,32384
62570,40444,2432
56736,35748,3181
29821,35096,60832
60247,23604,16355
51056,62031,48605
60921,1439,44477
26290,6334,28854
57602,37835,2014
28631,20327,38307
451,5923,50125
39596,33684,7106
12471,14160,21300
11580,39314,5520
40179,26162,35509
47970,33549,32491
46336,45002,37037
8455,37535,63794
15213,38276,35516
7093,9923,18568
61881,58150,55423
6416,57264,44470
59590,32707,35956
63599,51654,46057
5005,26692,56480
6443,5457,35834
32616,46040,21865
39141,45088,54943
60200,50722,54448
18864,34841,42153
11347,1296,48954
